@relation 'testdata-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nam,Nu}
@attribute QueQuan {Nam,Trung,Bac}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1993,1994,1995,1996,1997}
@attribute NamTotNghiepCap3 {2013,2014,2015}
@attribute NamNhapHoc {2015}
@attribute NhanTroCapToanPhanHK1 {Co,Khong}
@attribute NhanTroCapToanPhanHK2 {Co,Khong}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Co,Khong}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
3,0.967747,0.954728,22,0.954728,0.90178,22,0.823723,0.889225,Kinh,Nam,Nam,Chua,22,6,5.25,10.75,0,54.75,1994,2014,2015,Khong,Co,Co,Khong,Co,Co,Co
3,0.986248,0.813986,22,0.813986,0.828765,16,0.861169,0.833852,Kinh,Nam,Trung,Chua,22,5.75,6.25,0,10,59,1995,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
1,0.833081,0.867697,22,0.867697,0.891492,17,0.886531,0.875906,Kinh,Nam,Nam,Chua,24.75,7.5,8.25,9,0,48,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.819817,0.968329,22,0.968329,0.864506,22,0.890437,0.929383,Kinh,Nu,Trung,Chua,22,5.25,9.75,7,0,40.5,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.933918,0.911292,22,0.911292,0.865268,22,0.94673,0.929011,Kinh,Nam,Bac,Chua,23,8,6.25,8.75,0,40.25,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
4,0.856183,0.904561,22,0.904561,0.920987,21,0.895056,0.899919,Kinh,Nu,Bac,Chua,22,5,7.75,9.25,0,56,1996,2014,2015,Co,Co,Co,Khong,Co,Co,Co
3,0.973883,0.946566,22,0.946566,0.95034,19,0.885,0.918036,Kinh,Nam,Nam,Chua,22,10,9,0,3,50.5,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
5,0.877547,0.966427,22,0.966427,0.812171,15,0.99642,0.978586,Khac,Nam,Trung,Chua,22,7,6,0,9,47.25,1996,2014,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.805156,0.994612,22,0.994612,0.852643,14,0.815483,0.924951,Kinh,Nu,Nam,Chua,25.75,9.25,9,7.5,0,45.5,1996,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
5,0.825244,0.902977,22,0.902977,0.873942,14,0.947844,0.920425,Khac,Nam,Bac,Chua,22,6.25,6,0,9.75,42.25,1996,2014,2015,Khong,Co,Co,Co,Co,Co,Co
3,0.872228,0.901701,22,0.901701,0.88589,18,0.855371,0.880853,Kinh,Nam,Bac,Chua,22,9.25,8.5,0,4.25,53.5,1995,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
5,0.882699,0.868767,22,0.868767,0.981666,14,0.892454,0.877979,Kinh,Nu,Nam,Chua,22,7,6.75,0,8.25,41.75,1995,2013,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.842112,0.883686,22,0.883686,0.988,21,0.859268,0.871761,Kinh,Nam,Bac,Chua,22,7.75,8.5,0,5.75,45,1996,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
5,0.95645,0.918713,22,0.918713,0.927664,17,0.923538,0.920817,Khac,Nam,Trung,Chua,22,5.25,5.75,11,0,56.5,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.893317,0.873486,22,0.873486,0.869502,20,0.837545,0.856371,Kinh,Nam,Nam,Roi,22,6.25,6,9.75,0,60,1995,2013,2015,Co,Co,Co,Co,Co,Co,Co
4,0.869229,0.949179,22,0.949179,0.827491,14,0.928993,0.941329,Khac,Nam,Nam,Chua,27.5,9,8.5,10,0,56.5,1994,2013,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.904861,0.855497,22,0.855497,0.909113,16,0.862995,0.858654,Kinh,Nam,Trung,Chua,22,9.75,6.25,0,6,50.75,1996,2014,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.808764,0.890992,22,0.890992,0.906435,18,0.829153,0.863164,Khac,Nam,Bac,Chua,24.75,9.5,6,9.25,0,58.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
5,0.962304,0.822137,22,0.822137,0.951437,21,0.9722,0.895423,Kinh,Nam,Trung,Chua,23.75,8.75,7.5,7.5,0,52,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.986646,0.858943,22,0.858943,0.834785,21,0.984468,0.920246,Kinh,Nam,Trung,Chua,25.25,9,7.5,8.75,0,48.25,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.933698,0.889323,22,0.889323,0.909958,16,0.842334,0.869538,Khac,Nu,Nam,Chua,22,7.25,7,7.75,0,41.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
3,0.99272,0.803793,22,0.803793,0.829555,18,0.923854,0.85782,Kinh,Nam,Trung,Chua,22,6.25,9.25,0,6.5,55,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
3,0.917761,0.929185,22,0.929185,0.835392,20,0.838297,0.885905,Kinh,Nam,Trung,Chua,25.75,9,9.75,7,0,46.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
2,0.839427,0.895031,22,0.895031,0.808342,14,0.819992,0.865849,Kinh,Nam,Nam,Chua,22,7,9,0,6,49.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
5,0.845741,0.884926,22,0.884926,0.913855,18,0.824732,0.857839,Kinh,Nam,Bac,Chua,22,8.75,7,6.25,0,47.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.853475,0.820434,22,0.820434,0.940488,16,0.889436,0.849487,Kinh,Nam,Trung,Chua,22,5.25,5.25,11.5,0,48.25,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
5,0.852851,0.856925,22,0.856925,0.855847,17,0.84965,0.853754,Kinh,Nu,Bac,Chua,22,5.75,5.75,0,10.5,40.25,1996,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
2,0.900139,0.94068,22,0.94068,0.874648,22,0.983416,0.962048,Kinh,Nam,Bac,Chua,22.75,8.5,6,8.25,0,57.5,1995,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.889608,0.851019,22,0.851019,0.952797,17,0.963134,0.89989,Kinh,Nam,Trung,Chua,22,7.25,6.25,8.5,0,45.75,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
1,0.946442,0.982591,22,0.982591,0.897683,20,0.994677,0.988346,Kinh,Nu,Trung,Chua,22,8,6.25,0,7.75,59.25,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
3,0.948528,0.836231,22,0.836231,0.993518,16,0.90133,0.863641,Khac,Nu,Bac,Chua,22,5.75,9.75,0,6.5,58,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
6,0.988327,0.877524,22,0.877524,0.855122,21,0.961861,0.918711,Kinh,Nam,Bac,Chua,22.5,8.5,5.5,8.5,0,51.25,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
3,0.878428,0.845766,22,0.845766,0.990629,19,0.974623,0.90548,Kinh,Nam,Nam,Chua,22,8.75,5,8.25,0,50.25,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
6,0.837163,0.917348,22,0.917348,0.92807,22,0.822747,0.870047,Kinh,Nam,Bac,Chua,22.5,5.75,8.75,8,0,48.75,1996,2014,2015,Co,Khong,Co,Co,Co,Co,Co
1,0.846583,0.814319,22,0.814319,0.896794,15,0.961508,0.87399,Kinh,Nam,Nam,Chua,22,5.5,5.5,0,11,59.75,1994,2014,2015,Co,Khong,Co,Khong,Co,Co,Co
2,0.928496,0.887107,22,0.887107,0.876049,15,0.875889,0.882559,Kinh,Nam,Trung,Chua,22,8.75,6,0,7.25,45,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
5,0.946074,0.85008,22,0.85008,0.927057,20,0.885311,0.866857,Kinh,Nam,Nam,Chua,22,6,7.75,0,8.25,56,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
3,0.911914,0.825975,22,0.825975,0.960005,14,0.849048,0.834948,Kinh,Nam,Trung,Chua,22,6,8,0,8,40.25,1996,2014,2015,Khong,Co,Co,Co,Co,Co,Co
3,0.864653,0.880868,22,0.880868,0.97312,16,0.959166,0.913836,Kinh,Nam,Nam,Chua,22,6,5.25,10.75,0,48.75,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
5,0.861652,0.85338,22,0.85338,0.904737,21,0.918578,0.885221,Kinh,Nam,Trung,Chua,22,9.25,7,0,5.75,59,1995,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.851661,0.960492,22,0.960492,0.819149,14,0.936196,0.951043,Kinh,Nu,Bac,Chua,22,8.5,9.75,0,3.75,44.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
3,0.968704,0.963865,22,0.963865,0.910208,18,0.940061,0.953153,Kinh,Nu,Trung,Chua,22,7.5,6.5,0,8,45.5,1995,2014,2015,Co,Khong,Co,Khong,Co,Co,Co
5,0.895921,0.915954,22,0.915954,0.916555,18,0.935661,0.924822,Kinh,Nu,Bac,Chua,22,7,6,9,0,48.75,1996,2015,2015,Khong,Co,Co,Co,Co,Co,Co
4,0.803942,0.993982,22,0.993982,0.872497,16,0.950557,0.975698,Khac,Nam,Nam,Chua,22,7.25,8,6.75,0,49.75,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
5,0.971035,0.823142,22,0.823142,0.979356,18,0.988278,0.897453,Kinh,Nu,Bac,Chua,22,6.25,6.5,0,9.25,57.25,1995,2015,2015,Co,Co,Co,Co,Co,Co,Co
3,0.9461,0.99999,22,0.99999,0.912846,17,0.816708,0.920098,Kinh,Nu,Nam,Chua,22,10,8.5,0,3.5,60,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
4,0.950258,0.90688,22,0.90688,0.942972,18,0.851524,0.88197,Kinh,Nam,Bac,Chua,22,5,7,10,0,48.5,1996,2014,2015,Khong,Khong,Co,Khong,Co,Co,Co
1,0.826261,0.872996,22,0.872996,0.967941,14,0.814615,0.850292,Khac,Nam,Bac,Chua,22,6.25,9.25,0,6.5,58,1996,2014,2015,Co,Co,Co,Co,Co,Co,Co
3,0.801966,0.925111,22,0.925111,0.849665,15,0.959503,0.939054,Kinh,Nu,Bac,Roi,22,8.75,6,0,7.25,49.25,1996,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.952747,0.869263,22,0.869263,0.960992,14,0.816197,0.848626,Kinh,Nam,Trung,Chua,22.75,7.25,7.5,8,0,58.75,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.934282,0.919073,22,0.919073,0.874398,16,0.883132,0.90394,Kinh,Nam,Trung,Chua,22,5.5,6.5,10,0,40.25,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
2,0.951177,0.822917,22,0.822917,0.862409,22,0.933768,0.878342,Kinh,Nam,Bac,Chua,22,7.75,8,0,6.25,57.5,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
6,0.923547,0.943639,22,0.943639,0.977312,22,0.962346,0.952992,Kinh,Nam,Trung,Chua,22,8.5,8.75,0,4.75,43.75,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
1,0.996004,0.9065,22,0.9065,0.882621,22,0.932244,0.919372,Kinh,Nam,Bac,Roi,22,9.25,10,0,2.75,49,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
1,0.984221,0.971203,22,0.971203,0.910699,20,0.807556,0.893276,Kinh,Nam,Bac,Chua,22,6.5,8.5,0,7,42,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.867019,0.817039,22,0.817039,0.800071,15,0.808501,0.813578,Kinh,Nam,Trung,Chua,22,8.25,9.75,0,4,55,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.809459,0.873077,22,0.873077,0.944938,21,0.946136,0.908757,Kinh,Nam,Nam,Chua,22,7,6.25,0,8.75,58.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
3,0.972555,0.953693,22,0.953693,0.984625,15,0.92163,0.940694,Kinh,Nam,Bac,Chua,22,7,8.25,6.75,0,52.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
2,0.856716,0.947526,22,0.947526,0.915472,21,0.898718,0.923689,Kinh,Nu,Trung,Chua,22,5.25,7.25,0,9.5,53.25,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.997806,0.859315,22,0.859315,0.941828,19,0.861612,0.86038,Kinh,Nu,Bac,Chua,22,7,6.75,0,8.25,40.25,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
2,0.912387,0.881075,22,0.881075,0.891098,14,0.861844,0.873596,Kinh,Nam,Nam,Chua,22.25,6.25,6.25,9.75,0,58,1995,2015,2015,Co,Co,Co,Co,Co,Co,Co
2,0.828906,0.86807,22,0.86807,0.811694,22,0.921206,0.894638,Kinh,Nam,Trung,Chua,23.5,6,7.75,9.75,0,54,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
4,0.902239,0.854709,22,0.854709,0.835195,21,0.940128,0.896426,Khac,Nam,Bac,Chua,22,9.5,9.75,0,2.75,49,1996,2014,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.838812,0.83135,22,0.83135,0.89512,22,0.895419,0.863384,Khac,Nam,Bac,Chua,22,7.75,6.25,8,0,45.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.883277,0.857502,22,0.857502,0.83015,14,0.806339,0.837605,Khac,Nam,Trung,Chua,22,7.25,9.25,0,5.5,46.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
3,0.934808,0.811487,22,0.811487,0.951372,16,0.981706,0.883158,Kinh,Nam,Nam,Chua,25,9.5,7.5,8,0,43.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
2,0.883232,0.889879,22,0.889879,0.932378,22,0.954583,0.922231,Kinh,Nam,Trung,Chua,22,6,5.25,10.75,0,42.5,1996,2014,2015,Khong,Co,Co,Khong,Co,Co,Co
6,0.97386,0.819899,22,0.819899,0.937368,20,0.99992,0.905623,Khac,Nam,Bac,Chua,23.75,8.5,9,6.25,0,51.25,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
5,0.999549,0.891,22,0.891,0.991301,14,0.809888,0.859456,Kinh,Nam,Trung,Chua,22,8.25,8.25,5.5,0,46.75,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
2,0.992073,0.937479,22,0.937479,0.957918,20,0.845278,0.893574,Kinh,Nam,Nam,Chua,22,6.75,7.5,0,7.75,56.75,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
5,0.877436,0.823309,22,0.823309,0.872698,21,0.872369,0.847269,Kinh,Nam,Trung,Chua,23.5,9.5,7.5,6.5,0,50.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.831381,0.948648,22,0.948648,0.934296,15,0.872281,0.917688,Khac,Nam,Nam,Chua,22,9,6.25,0,6.75,56.75,1994,2013,2015,Khong,Co,Co,Co,Co,Co,Co
6,0.930968,0.85184,22,0.85184,0.915506,21,0.98269,0.915743,Kinh,Nam,Trung,Chua,22,5.25,7,0,9.75,46,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.933945,0.880495,22,0.880495,0.900076,18,0.98784,0.9288,Kinh,Nam,Trung,Chua,25,7.5,8.5,9,0,55.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.911588,0.850818,22,0.850818,0.946224,22,0.903731,0.877275,Kinh,Nu,Trung,Chua,22,6,5.75,10.25,0,49,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
1,0.94475,0.967088,22,0.967088,0.959969,20,0.892386,0.931516,Kinh,Nam,Nam,Chua,22,6.25,7.75,0,8,43.5,1996,2014,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.819125,0.856624,22,0.856624,0.875689,18,0.942561,0.895296,Kinh,Nu,Bac,Chua,22,5.5,6,10.5,0,41.25,1995,2013,2015,Khong,Khong,Co,Co,Co,Co,Co
6,0.896185,0.802073,22,0.802073,0.994863,22,0.899244,0.850659,Kinh,Nam,Bac,Chua,22,8.75,8.75,0,4.5,58.25,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.84682,0.889974,22,0.889974,0.823395,19,0.972737,0.928327,Kinh,Nam,Nam,Chua,22.25,5.5,7.25,9.5,0,58.5,1993,2013,2015,Co,Khong,Co,Khong,Co,Co,Co
1,0.994768,0.854334,22,0.854334,0.828063,19,0.948663,0.898047,Kinh,Nam,Trung,Chua,26,8.25,9,8.75,0,48.5,1995,2013,2015,Co,Co,Co,Khong,Co,Co,Co
2,0.821991,0.854272,22,0.854272,0.905608,14,0.971194,0.899741,Kinh,Nu,Trung,Chua,22,7.5,7.5,0,7,55,1995,2013,2015,Khong,Co,Co,Khong,Co,Co,Co
3,0.914751,0.832114,22,0.832114,0.960802,18,0.967238,0.89292,Kinh,Nam,Bac,Chua,22,6,6.5,9.5,0,49.5,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
4,0.930784,0.980675,22,0.980675,0.995311,18,0.897381,0.943193,Kinh,Nam,Bac,Chua,22,7.25,8,0,6.75,56.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
1,0.876423,0.891512,22,0.891512,0.886623,16,0.941914,0.912734,Kinh,Nam,Nam,Chua,23,7.75,5.75,9.5,0,43.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.887348,0.823325,22,0.823325,0.873791,15,0.954656,0.876568,Kinh,Nam,Bac,Chua,22,8,6.75,0,7.25,41.75,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
2,0.828621,0.912867,22,0.912867,0.886077,16,0.958422,0.932048,Khac,Nam,Nam,Chua,22,6.5,9.5,0,6,51.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.827172,0.891289,22,0.891289,0.99059,20,0.83029,0.862242,Kinh,Nu,Nam,Chua,22,5,8.75,0,8.25,43.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
2,0.839268,0.833638,22,0.833638,0.9329,14,0.904223,0.861088,Kinh,Nam,Bac,Chua,25.75,6.75,10,9,0,47.5,1996,2014,2015,Co,Khong,Co,Co,Co,Co,Co
3,0.918681,0.910987,22,0.910987,0.877356,22,0.931034,0.92101,Kinh,Nam,Trung,Chua,22,9,8,0,5,57.5,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
2,0.844347,0.814174,22,0.814174,0.855881,22,0.99362,0.903897,Kinh,Nu,Bac,Chua,25,9.75,7,8.25,0,42,1995,2013,2015,Co,Khong,Co,Co,Co,Co,Co
3,0.822135,0.881893,22,0.881893,0.837846,14,0.957523,0.911304,Kinh,Nam,Bac,Chua,25.25,9.75,9.75,5.75,0,48.5,1995,2013,2015,Khong,Co,Co,Co,Co,Co,Co
6,0.976501,0.856811,22,0.856811,0.97141,22,0.915869,0.88634,Kinh,Nam,Nam,Chua,22,7.75,6,0,8.25,59.75,1996,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.972048,0.876834,22,0.876834,0.816896,17,0.928055,0.899161,Kinh,Nam,Nam,Chua,22.75,7.75,7,8,0,52.75,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
5,0.926985,0.915248,22,0.915248,0.885561,15,0.904331,0.910822,Kinh,Nu,Nam,Chua,25,6,9.75,9.25,0,53.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
6,0.996525,0.988792,22,0.988792,0.904239,20,0.840077,0.917975,Kinh,Nam,Bac,Chua,22,7,5.5,9.5,0,55.75,1996,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
6,0.855449,0.853872,22,0.853872,0.974211,14,0.914477,0.877441,Kinh,Nu,Nam,Chua,22,5.5,5.5,11,0,49.75,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.96604,0.982045,22,0.982045,0.992611,16,0.808707,0.909061,Kinh,Nam,Trung,Chua,22,7.25,7,0,7.75,45.25,1995,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.811578,0.82832,22,0.82832,0.934054,16,0.935499,0.873448,Kinh,Nam,Nam,Chua,22,9.5,7.5,0,5,42.5,1995,2013,2015,Co,Khong,Co,Khong,Co,Co,Co
2,0.920689,0.923443,22,0.923443,0.823998,22,0.90553,0.914487,Kinh,Nam,Bac,Chua,22,8,5.75,8.25,0,58.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
1,0.884773,0.908058,22,0.908058,0.814762,14,0.810351,0.870061,Kinh,Nu,Trung,Chua,22,9.5,5.25,7.25,0,42,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
6,0.845461,0.839769,22,0.839769,0.991701,17,0.973906,0.898239,Kinh,Nam,Trung,Chua,22,6.25,5.75,0,10,41.75,1995,2013,2015,Co,Co,Co,Co,Co,Co,Co
3,0.986826,0.891603,22,0.891603,0.968905,14,0.861656,0.879957,Kinh,Nam,Nam,Chua,22,6.5,9.25,0,6.25,55,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.87081,0.962199,22,0.962199,0.802704,19,0.963129,0.96263,Kinh,Nam,Bac,Chua,22,6.5,8.5,0,7,41.75,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.85325,0.808139,22,0.808139,0.875774,19,0.926812,0.863134,Kinh,Nam,Nam,Chua,23.5,9,5,9.5,0,55,1995,2015,2015,Co,Co,Co,Khong,Co,Co,Co
3,0.951948,0.981423,22,0.981423,0.906285,15,0.897106,0.94724,Kinh,Nu,Bac,Chua,22,6.25,8.75,0,7,49,1996,2014,2015,Co,Khong,Co,Khong,Co,Co,Co
2,0.962168,0.911132,22,0.911132,0.860686,14,0.923505,0.915944,Kinh,Nam,Nam,Chua,22,7.75,8.5,0,5.75,58.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
1,0.942724,0.961742,22,0.961742,0.830048,20,0.871179,0.918617,Kinh,Nu,Nam,Chua,22,7.25,7.75,0,7,43.25,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.802313,0.913624,22,0.913624,0.956354,14,0.952859,0.928882,Khac,Nu,Trung,Chua,24.25,10,6.75,7.5,0,48.75,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.91687,0.914301,22,0.914301,0.973035,14,0.8557,0.891512,Kinh,Nu,Nam,Chua,22,6.75,9.75,0,5.5,50.75,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
4,0.800694,0.805086,22,0.805086,0.94382,20,0.846413,0.824766,Kinh,Nam,Trung,Chua,22,8,9.75,0,4.25,40.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.861423,0.8865,22,0.8865,0.954744,19,0.84206,0.865906,Kinh,Nam,Nam,Chua,22,5.25,7,0,9.75,48.75,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.948256,0.946251,22,0.946251,0.826655,17,0.94086,0.943901,Kinh,Nam,Nam,Chua,22,7,5.75,9.25,0,57.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.90769,0.875499,22,0.875499,0.910393,19,0.921462,0.896799,Kinh,Nam,Bac,Chua,23.5,5.75,7.75,10,0,40.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.933718,0.99183,22,0.99183,0.884747,19,0.91306,0.955327,Kinh,Nam,Nam,Chua,22,6.5,9.5,0,6,53.75,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
4,0.996968,0.98806,22,0.98806,0.902419,22,0.814372,0.901216,Kinh,Nam,Nam,Chua,23,5.25,7.75,10,0,59.75,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
2,0.851368,0.880197,22,0.880197,0.967523,17,0.93172,0.902656,Kinh,Nu,Bac,Chua,22,7.75,5.25,0,9,54.75,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
3,0.912701,0.826387,22,0.826387,0.851414,15,0.926576,0.867004,Kinh,Nam,Bac,Chua,22.5,8.75,5.25,8.5,0,59.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
1,0.965507,0.812214,22,0.812214,0.867161,22,0.849582,0.830898,Kinh,Nam,Bac,Chua,22,8,8.25,0,5.75,56.75,1995,2015,2015,Co,Co,Co,Khong,Co,Co,Co
3,0.883222,0.857953,22,0.857953,0.831412,20,0.864391,0.861018,Kinh,Nam,Trung,Chua,22,8.75,5.5,0,7.75,58.5,1996,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.914827,0.926745,22,0.926745,0.972334,15,0.82061,0.883718,Kinh,Nam,Trung,Chua,22,5.5,7,0,9.5,49.5,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.91583,0.913992,22,0.913992,0.818668,16,0.854222,0.888825,Kinh,Nam,Nam,Chua,25.25,8,7.75,9.5,0,45.25,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
3,0.929701,0.979828,22,0.979828,0.874451,15,0.921378,0.956132,Kinh,Nu,Nam,Chua,22,9.25,6,0,6.75,57.5,1996,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.878517,0.817293,22,0.817293,0.803431,14,0.962585,0.873796,Kinh,Nu,Trung,Chua,22,5.5,6.75,0,9.75,52.5,1996,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.913672,0.867034,22,0.867034,0.923656,22,0.957861,0.912447,Kinh,Nam,Trung,Chua,22,7.5,6.75,0,7.75,44,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
5,0.816536,0.906749,22,0.906749,0.855851,18,0.951177,0.926742,Kinh,Nam,Nam,Chua,22,6.75,5.25,10,0,43.25,1996,2014,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.926762,0.867178,22,0.867178,0.993547,15,0.966845,0.907583,Khac,Nam,Bac,Chua,22,5.25,9.25,0,7.5,43.75,1995,2014,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.948463,0.876643,22,0.876643,0.84041,18,0.965444,0.916603,Kinh,Nu,Nam,Chua,22,8.5,7.75,0,5.75,51.25,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
3,0.842767,0.944555,22,0.944555,0.892369,14,0.953452,0.948015,Kinh,Nam,Trung,Chua,22,5,7.75,0,9.25,55.75,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
4,0.955674,0.868947,22,0.868947,0.922465,20,0.829429,0.850129,Kinh,Nu,Nam,Chua,26.25,9.75,8.25,8.25,0,48.25,1994,2014,2015,Khong,Khong,Co,Co,Co,Co,Co
4,0.883063,0.82495,22,0.82495,0.852608,14,0.962705,0.878521,Kinh,Nam,Nam,Chua,22,8,5.5,0,8.5,52.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
