@relation 'balanced1-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nu,Nam}
@attribute QueQuan {Bac,Nam,Trung}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1988,1989,1990,1991,1992,1993,1994,1995,1996}
@attribute NamTotNghiepCap3 {2008,2009,2010,2011,2012,2013,2014}
@attribute NamNhapHoc {2010,2011,2012,2013,2014}
@attribute NhanTroCapToanPhanHK1 {Khong,Co}
@attribute NhanTroCapToanPhanHK2 {Khong,Co}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Khong,Co}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
4,0.514741,0.570361,22,0.570361,0.775122,15,0.562541,0.567191,Kinh,Nam,Bac,Chua,21,9.25,9.75,0,2,43.75,1993,2011,2013,Co,Co,Co,Khong,Co,Co,Khong
4,0.689155,0.559725,22,0.559725,0.637642,20,0.628493,0.592472,Kinh,Nam,Trung,Chua,21,6.25,8.25,0,6.5,51.75,1994,2012,2013,Co,Co,Co,Khong,Co,Co,Khong
5,0.694847,0.645446,22,0.645446,0.505608,16,0.575769,0.616109,Kinh,Nam,Nam,Chua,21,8.25,7.75,0,5,58,1992,2011,2013,Khong,Co,Co,Co,Co,Co,Khong
1,0.556509,0.53119,22,0.53119,0.766926,22,0.725646,0.628418,Kinh,Nam,Bac,Chua,21,6.75,5.5,0,8.75,56,1995,2013,2013,Co,Co,Co,Khong,Co,Co,Khong
1,0.63096,0.643475,22,0.643475,0.533679,15,0.754106,0.688326,Kinh,Nam,Trung,Chua,21,5.5,5,10.5,0,57.25,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
3,0.735093,0.544977,22,0.544977,0.765862,15,0.758354,0.631481,Kinh,Nam,Trung,Chua,23,7,8.5,7.5,0,55.5,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
2,0.741444,0.52484,22,0.52484,0.749525,22,0.654348,0.589594,Kinh,Nam,Bac,Chua,21,7.5,9,0,4.5,53.25,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
2,0.617774,0.676888,22,0.676888,0.742344,15,0.51187,0.609989,Kinh,Nu,Nam,Chua,26,8.25,8,9.75,0,51.25,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
3,0.762606,0.581748,22,0.581748,0.660657,21,0.653356,0.616719,Kinh,Nam,Trung,Chua,21,6.25,5.75,0,9,40.25,1994,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
6,0.752959,0.636529,22,0.636529,0.503929,17,0.53781,0.593498,Kinh,Nam,Trung,Chua,21,6.25,7,0,7.75,57.25,1994,2012,2013,Khong,Khong,Co,Co,Co,Co,Khong
2,0.595846,0.681951,22,0.681951,0.543186,16,0.583237,0.640387,Kinh,Nam,Bac,Chua,21,9,10,0,2,42,1994,2013,2013,Co,Co,Co,Khong,Co,Co,Khong
1,0.721519,0.549702,22,0.549702,0.692061,17,0.625135,0.582583,Kinh,Nam,Nam,Chua,21,9.5,6.75,0,4.75,55.25,1993,2011,2013,Co,Co,Co,Khong,Co,Co,Khong
4,0.722382,0.623832,22,0.623832,0.775344,18,0.531243,0.582167,Kinh,Nam,Trung,Chua,21,9,6,0,6,48.25,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
2,0.795322,0.590998,22,0.590998,0.615932,16,0.577653,0.585379,Khac,Nam,Bac,Chua,21,7.75,8.75,0,4.5,43.25,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
4,0.714834,0.662573,22,0.662573,0.5642,19,0.663485,0.662996,Kinh,Nam,Nam,Chua,23,8,6,9,0,50.25,1994,2013,2013,Khong,Co,Co,Khong,Co,Co,Khong
4,0.7406,0.679329,22,0.679329,0.68753,15,0.521143,0.6152,Kinh,Nam,Bac,Chua,21,7.5,9.75,0,3.75,48.75,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
4,0.605463,0.726139,22,0.726139,0.75636,20,0.73944,0.732473,Kinh,Nu,Bac,Chua,21,7.25,9.25,0,4.5,42.75,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
6,0.756965,0.592756,22,0.592756,0.587714,18,0.639548,0.613812,Kinh,Nam,Trung,Chua,22.75,7.5,7.25,8,0,51.25,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
2,0.761708,0.786145,22,0.786145,0.635385,20,0.798807,0.792174,Kinh,Nam,Bac,Chua,22.5,8.75,5.5,8.25,0,56.25,1994,2012,2013,Khong,Khong,Co,Khong,Co,Co,Khong
2,0.551516,0.697042,22,0.697042,0.581685,20,0.752871,0.723627,Kinh,Nu,Trung,Chua,21,5,9.25,0,6.75,45,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
6,0.521677,0.760821,22,0.760821,0.735451,18,0.51419,0.649837,Kinh,Nam,Trung,Chua,21,8,6.5,0,6.5,41.25,1994,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
6,0.687643,0.620052,22,0.620052,0.639504,18,0.672769,0.643775,Kinh,Nam,Nam,Chua,21,7.25,5,0,8.75,55.75,1994,2013,2013,Co,Khong,Co,Co,Co,Co,Khong
1,0.73214,0.724446,22,0.724446,0.714526,14,0.5438,0.654195,Kinh,Nam,Nam,Chua,24,7,9.25,7.75,0,55.75,1993,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
5,0.64994,0.700748,22,0.700748,0.625209,17,0.617151,0.664308,Kinh,Nu,Trung,Chua,21.25,8,6.75,6.5,0,49.25,1995,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
2,0.718053,0.661152,22,0.661152,0.765524,21,0.64164,0.651623,Kinh,Nu,Nam,Chua,21,6.25,9.75,0,5,52,1994,2012,2013,Khong,Co,Co,Co,Co,Co,Khong
3,0.561331,0.573916,22,0.573916,0.613494,22,0.589728,0.581822,Khac,Nam,Bac,Chua,23.75,9,5.25,9.5,0,57.25,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
4,0.581061,0.759415,22,0.759415,0.639117,14,0.710663,0.740456,Kinh,Nu,Trung,Roi,21,7,7,7,0,48.75,1994,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
2,0.586288,0.640068,22,0.640068,0.538395,18,0.756999,0.692687,Khac,Nu,Bac,Chua,21,6.5,9.75,0,4.75,54.25,1995,2013,2013,Co,Khong,Co,Co,Co,Co,Khong
4,0.501833,0.580904,22,0.580904,0.751079,21,0.729565,0.653506,Kinh,Nam,Nam,Chua,21,5.25,9.25,0,6.5,48.25,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
1,0.673759,0.659532,22,0.659532,0.744513,16,0.616148,0.641265,Kinh,Nam,Bac,Chua,21,7.75,5.25,0,8,48,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
1,0.71003,0.5471,22,0.5471,0.737589,16,0.675123,0.601004,Kinh,Nam,Bac,Chua,24.25,5.75,8.75,9.75,0,58,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
5,0.65937,0.746151,22,0.746151,0.662905,20,0.627438,0.689621,Kinh,Nam,Trung,Chua,24.25,5.5,9,9.75,0,58.5,1995,2013,2013,Khong,Co,Co,Khong,Co,Co,Khong
6,0.582974,0.791663,22,0.791663,0.680939,20,0.79728,0.794337,Kinh,Nam,Nam,Chua,22.75,6.25,6.75,9.75,0,52.5,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
4,0.541559,0.620911,22,0.620911,0.55312,22,0.749955,0.685433,Kinh,Nu,Trung,Chua,22.5,6,7.5,9,0,57.5,1994,2013,2013,Co,Co,Co,Co,Co,Co,Khong
6,0.77809,0.676255,22,0.676255,0.778247,15,0.622947,0.654643,Kinh,Nam,Nam,Chua,22,9.5,5.5,7,0,59.25,1993,2011,2013,Khong,Khong,Co,Co,Co,Co,Khong
3,0.7758,0.511464,22,0.511464,0.763329,19,0.778941,0.635417,Kinh,Nam,Bac,Chua,21,5.75,7.5,0,7.75,51,1994,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
6,0.783886,0.793335,22,0.793335,0.663739,16,0.740991,0.771296,Kinh,Nam,Bac,Chua,21,6.25,8.25,0,6.5,59,1994,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
1,0.755648,0.716559,22,0.716559,0.535577,14,0.539262,0.64761,Kinh,Nu,Trung,Chua,21,7.75,9.5,0,3.75,42.75,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
6,0.798914,0.645341,22,0.645341,0.590519,22,0.707957,0.676649,Kinh,Nam,Bac,Chua,21,6.25,5.5,9.25,0,49,1995,2013,2013,Co,Co,Co,Khong,Co,Co,Khong
3,0.722758,0.781337,22,0.781337,0.593726,20,0.712411,0.748515,Kinh,Nam,Nam,Chua,24.75,9.5,8.75,6.5,0,57.75,1993,2012,2013,Co,Co,Co,Co,Co,Co,Khong
5,0.720122,0.503146,22,0.503146,0.692113,14,0.694962,0.577741,Kinh,Nam,Nam,Chua,21,5.5,7.5,8,0,45.25,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
4,0.559881,0.676546,22,0.676546,0.535871,15,0.769713,0.714317,Kinh,Nu,Trung,Chua,21,5,6.75,9.25,0,45.25,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
6,0.785553,0.672745,22,0.672745,0.774786,21,0.619132,0.646562,Kinh,Nu,Trung,Chua,21,8,6.5,0,6.5,60,1995,2013,2013,Co,Khong,Co,Co,Co,Co,Khong
3,0.710939,0.793314,22,0.793314,0.688794,16,0.748625,0.774497,Kinh,Nam,Nam,Chua,21,6,10,0,5,49.75,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
5,0.602473,0.739633,22,0.739633,0.534479,21,0.658048,0.699789,Kinh,Nu,Trung,Chua,21,9.75,9.25,0,2,48.5,1994,2013,2013,Co,Co,Co,Khong,Co,Co,Khong
4,0.652778,0.591194,22,0.591194,0.623499,22,0.562566,0.57688,Kinh,Nam,Trung,Chua,21,8.75,9.5,0,2.75,52,1994,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
4,0.757307,0.64424,22,0.64424,0.561046,18,0.509958,0.583813,Kinh,Nam,Nam,Chua,21,8.75,5.5,6.75,0,42.5,1993,2013,2013,Co,Co,Co,Co,Co,Co,Khong
2,0.532621,0.58407,22,0.58407,0.725257,22,0.701576,0.642823,Kinh,Nam,Nam,Roi,21,6.5,7.75,6.75,0,53,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
2,0.670217,0.675315,22,0.675315,0.639242,21,0.556952,0.61751,Kinh,Nam,Nam,Chua,24.5,8.25,9,7.25,0,45.75,1993,2011,2013,Co,Khong,Co,Co,Co,Co,Khong
1,0.715053,0.596745,22,0.596745,0.68888,17,0.726435,0.653276,Kinh,Nu,Trung,Chua,21,6.5,9.25,0,5.25,49.5,1994,2012,2013,Co,Khong,Co,Khong,Co,Co,Khong
3,0.750977,0.772939,22,0.772939,0.688607,21,0.563023,0.670421,Kinh,Nu,Trung,Chua,21,5,7.5,0,8.5,51.75,1994,2012,2013,Co,Co,Co,Khong,Co,Co,Khong
5,0.795273,0.728023,22,0.728023,0.656181,20,0.643636,0.687839,Kinh,Nam,Nam,Chua,21,6.75,8,0,6.25,50,1993,2013,2013,Co,Co,Co,Co,Co,Co,Khong
2,0.609865,0.575085,22,0.575085,0.548257,14,0.66253,0.609091,Kinh,Nam,Bac,Chua,21,6.75,6.75,0,7.5,54,1994,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
2,0.797005,0.544659,22,0.544659,0.690947,15,0.682834,0.600676,Kinh,Nu,Bac,Chua,21,7.75,7.25,0,6,47.5,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
2,0.726663,0.541671,22,0.541671,0.710854,20,0.64718,0.591913,Kinh,Nam,Trung,Chua,21,5.25,8.25,0,7.5,50,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
2,0.6847,0.500311,22,0.500311,0.797757,19,0.6674,0.577742,Kinh,Nu,Nam,Chua,21,6,5.25,9.75,0,52.5,1993,2011,2013,Khong,Khong,Co,Co,Co,Co,Khong
6,0.681069,0.786345,22,0.786345,0.638335,16,0.530051,0.678432,Kinh,Nam,Trung,Roi,21,8.5,7.75,0,4.75,56.5,1994,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
3,0.700828,0.52076,22,0.52076,0.663797,14,0.790854,0.625797,Kinh,Nam,Bac,Chua,21,8.25,8.5,0,4.25,48.75,1995,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
4,0.655951,0.791212,22,0.791212,0.700758,19,0.68329,0.741199,Kinh,Nam,Bac,Chua,24,8.5,6.5,9,0,56.75,1995,2013,2013,Khong,Co,Co,Khong,Co,Co,Khong
4,0.613538,0.50761,22,0.50761,0.640197,22,0.672673,0.590142,Khac,Nam,Nam,Chua,21.5,5.5,8.75,7.25,0,42.25,1993,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
2,0.710323,0.717086,22,0.717086,0.547646,19,0.78945,0.750621,Kinh,Nam,Trung,Chua,28.75,9.5,10,9.25,0,54.5,1993,2011,2013,Khong,Khong,Co,Co,Co,Co,Khong
1,0.693123,0.609991,22,0.609991,0.636994,21,0.611757,0.610853,Kinh,Nam,Trung,Chua,21,5.75,5.75,0,9.5,42.5,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
6,0.687997,0.713014,22,0.713014,0.507612,14,0.59228,0.666062,Kinh,Nam,Nam,Chua,22.75,9.25,7,6.5,0,41.5,1994,2012,2013,Co,Co,Co,Co,Co,Co,Khong
3,0.516486,0.590479,22,0.590479,0.653899,20,0.649295,0.618487,Kinh,Nam,Bac,Chua,21,8.25,8,0,4.75,57,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
6,0.604018,0.735599,22,0.735599,0.693169,14,0.558975,0.666912,Kinh,Nu,Trung,Chua,22.25,8.75,7,6.5,0,48.5,1993,2011,2013,Co,Khong,Co,Khong,Co,Co,Khong
6,0.573131,0.551053,22,0.551053,0.669977,16,0.730233,0.626497,Kinh,Nam,Nam,Chua,22,9.5,5.75,6.75,0,58.25,1995,2013,2013,Khong,Co,Co,Khong,Co,Co,Khong
4,0.673029,0.721032,22,0.721032,0.527116,18,0.662104,0.694514,Kinh,Nam,Trung,Chua,21,8.5,5.75,0,6.75,49,1991,2011,2013,Co,Co,Co,Khong,Co,Co,Khong
4,0.504758,0.599896,22,0.599896,0.534456,16,0.700172,0.642118,Kinh,Nam,Trung,Chua,21,10,7.25,0,3.75,48.25,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
4,0.596113,0.505954,22,0.505954,0.786058,19,0.764455,0.625747,Kinh,Nam,Trung,Chua,21,5.75,5.5,9.75,0,47.5,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
6,0.684869,0.517968,22,0.517968,0.552029,14,0.705612,0.590941,Kinh,Nu,Nam,Chua,21,8.25,9.5,0,3.25,44.75,1993,2011,2013,Co,Khong,Co,Khong,Co,Co,Khong
4,0.726581,0.76386,22,0.76386,0.740447,21,0.598781,0.68324,Kinh,Nam,Trung,Chua,21,9,7,0,5,52,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
6,0.599607,0.518626,22,0.518626,0.713279,21,0.673771,0.594395,Kinh,Nam,Nam,Chua,21,6.75,6.75,0,7.5,59.25,1993,2011,2013,Khong,Co,Co,Co,Co,Co,Khong
5,0.666189,0.653314,22,0.653314,0.795622,20,0.59359,0.624874,Kinh,Nam,Nam,Chua,21.25,6.75,8.5,6,0,46.25,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
5,0.682445,0.554566,22,0.554566,0.69904,15,0.519188,0.540224,Kinh,Nam,Trung,Chua,21,10,8.5,0,2.5,42,1995,2013,2013,Khong,Co,Co,Khong,Co,Co,Khong
5,0.54595,0.595977,22,0.595977,0.610047,16,0.703572,0.64128,Kinh,Nam,Trung,Chua,21,8.5,8.25,0,4.25,57.5,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
6,0.744275,0.783269,22,0.783269,0.558704,22,0.718964,0.751116,Kinh,Nam,Nam,Chua,21,6.25,9.5,0,5.25,45.25,1993,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
4,0.561989,0.657932,22,0.657932,0.590841,19,0.604645,0.633238,Kinh,Nu,Bac,Chua,21,9.75,7,0,4.25,57.5,1994,2012,2013,Khong,Co,Co,Khong,Co,Co,Khong
6,0.776353,0.510967,22,0.510967,0.512054,17,0.652463,0.572645,Kinh,Nam,Bac,Chua,21,7.75,9.25,0,4,50,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
2,0.742158,0.651042,22,0.651042,0.764002,22,0.62871,0.639876,Kinh,Nam,Trung,Chua,22.5,6.5,9.25,6.75,0,56.5,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
3,0.781112,0.660487,22,0.660487,0.61705,22,0.6198,0.640144,Kinh,Nu,Bac,Chua,23,6.75,8.75,7.5,0,43,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
4,0.745322,0.662969,22,0.662969,0.649316,14,0.684227,0.671236,Kinh,Nam,Nam,Chua,21,5.25,6.25,0,9.5,54.5,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
4,0.534222,0.677177,22,0.677177,0.602034,14,0.702835,0.687155,Kinh,Nam,Bac,Chua,23.5,6,9.25,8.25,0,57.75,1995,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
4,0.563792,0.602263,22,0.602263,0.673473,16,0.627316,0.612811,Kinh,Nu,Nam,Chua,21,6,8,7,0,58.25,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
3,0.621787,0.569567,22,0.569567,0.597936,15,0.51027,0.545527,Kinh,Nu,Bac,Chua,24.5,9,6,9.5,0,58.25,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
6,0.57034,0.662149,22,0.662149,0.533404,22,0.767496,0.714822,Kinh,Nu,Nam,Chua,21,9.5,6.25,0,5.25,48.75,1994,2012,2013,Khong,Khong,Co,Co,Co,Co,Khong
6,0.720153,0.717933,22,0.717933,0.71029,18,0.542394,0.63894,Kinh,Nam,Bac,Chua,21,8.25,9.25,0,3.5,52.75,1994,2012,2013,Khong,Khong,Co,Co,Co,Co,Khong
2,0.747497,0.786947,22,0.786947,0.791446,20,0.640991,0.717444,Khac,Nam,Trung,Chua,21,9,5.25,0,6.75,45.25,1994,2012,2013,Co,Khong,Co,Khong,Co,Co,Khong
3,0.670095,0.752428,22,0.752428,0.597608,21,0.574794,0.665676,Kinh,Nu,Bac,Chua,21,6.5,6.75,0,7.75,58.25,1993,2011,2013,Khong,Co,Co,Co,Co,Co,Khong
2,0.640155,0.675139,22,0.675139,0.632978,20,0.652142,0.664188,Kinh,Nam,Nam,Chua,22.75,8.25,8,6.5,0,53.25,1993,2011,2013,Khong,Khong,Co,Khong,Co,Co,Khong
5,0.61997,0.671659,22,0.671659,0.552626,20,0.690079,0.68043,Kinh,Nam,Bac,Chua,25.25,9.75,5.75,9.75,0,49,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
1,0.732029,0.604178,22,0.604178,0.738039,20,0.500029,0.554583,Kinh,Nam,Trung,Chua,21,7.25,9.25,0,4.5,43.25,1995,2013,2013,Co,Co,Co,Khong,Co,Co,Khong
4,0.681084,0.751691,22,0.751691,0.794566,19,0.749816,0.750822,Kinh,Nam,Bac,Chua,21,7.25,6,0,7.75,47.5,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
5,0.70181,0.545574,22,0.545574,0.743454,17,0.560404,0.552039,Kinh,Nu,Bac,Chua,27,9.5,9.25,8.25,0,52,1993,2011,2013,Khong,Co,Co,Co,Co,Co,Khong
2,0.565121,0.780222,22,0.780222,0.613398,22,0.658536,0.719379,Kinh,Nam,Nam,Chua,21,7.25,5,0,8.75,51,1995,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
4,0.556807,0.551576,22,0.551576,0.631847,22,0.707699,0.629637,Kinh,Nam,Trung,Chua,21.25,9.5,5.25,6.5,0,45,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
5,0.621797,0.776006,22,0.776006,0.742113,20,0.759396,0.768096,Kinh,Nam,Bac,Chua,21,7.25,8.75,0,5,49,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
1,0.588086,0.625747,22,0.625747,0.535532,19,0.647714,0.635927,Kinh,Nam,Bac,Chua,21,7.5,6,0,7.5,59.5,1991,2011,2013,Co,Khong,Co,Khong,Co,Co,Khong
5,0.650766,0.753491,22,0.753491,0.685522,19,0.685104,0.721799,Kinh,Nam,Bac,Chua,21,6.75,9.5,0,4.75,59.5,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
3,0.593273,0.593349,22,0.593349,0.622105,17,0.617476,0.603866,Kinh,Nam,Trung,Chua,21,8.75,6,0,6.25,59.75,1995,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
1,0.048697,0.013348,22,0.013348,0.412396,16,0.446132,0.195573,Kinh,Nam,Trung,Chua,25,8.5,9.75,6.75,0,43.25,1996,2014,2014,Khong,Khong,Khong,Khong,Khong,Khong,Khong
6,0.274957,0.368723,22,0.368723,0.376039,15,0.181998,0.293024,Kinh,Nam,Nam,Chua,21.5,6.75,6,8.75,0,52.5,1996,2014,2014,Co,Khong,Khong,Co,Khong,Khong,Khong
4,0.19884,0.346823,22,0.346823,0.236238,16,0.112999,0.248371,Kinh,Nam,Nam,Chua,21.5,6,7.5,0,8,50.75,1996,2014,2014,Co,Khong,Khong,Khong,Khong,Khong,Khong
6,0.071168,0.238124,22,0.238124,0.382425,15,0.454535,0.325858,Kinh,Nam,Trung,Chua,25.5,7.75,9.75,8,0,40.5,1995,2014,2014,Co,Co,Khong,Khong,Khong,Khong,Khong
1,0.176171,0.348152,22,0.348152,0.153377,22,0.28643,0.317291,Kinh,Nam,Trung,Chua,21.5,8.75,9.5,0,3.25,43.25,1996,2014,2014,Co,Co,Khong,Co,Khong,Khong,Khong
2,0.143171,0.060413,22,0.060413,0.461681,19,0.150249,0.102044,Kinh,Nam,Bac,Chua,21.5,6.5,6,0,9,49.25,1996,2014,2014,Co,Khong,Khong,Khong,Khong,Khong,Khong
5,0.414222,0.202008,22,0.202008,0.226911,15,0.440249,0.298593,Kinh,Nam,Trung,Chua,22,9.25,5.25,7.5,0,57.25,1996,2014,2014,Co,Co,Khong,Co,Khong,Khong,Khong
3,0.243704,0.021783,22,0.021783,0.142452,16,0.34722,0.158809,Kinh,Nu,Trung,Chua,21.5,8,8.25,0,5.25,57.5,1996,2014,2014,Co,Co,Khong,Co,Khong,Khong,Khong
5,0.419848,0.404484,22,0.404484,0.361634,15,0.026391,0.251203,Kinh,Nam,Nam,Chua,21.5,6.75,5.25,9.5,0,53.75,1996,2014,2014,Khong,Co,Khong,Co,Khong,Khong,Khong
1,0.378918,0.093859,22,0.093859,0.331495,21,0.269286,0.179532,Kinh,Nam,Bac,Chua,26.75,9.75,7,10,0,55,1996,2014,2014,Co,Khong,Khong,Khong,Khong,Khong,Khong
1,0.026999,0.376057,22,0.376057,0.411302,20,0.20118,0.292782,Kinh,Nam,Trung,Chua,21.5,5.25,8,0,8.25,48,1994,2014,2014,Khong,Khong,Khong,Khong,Khong,Khong,Khong
3,0.047038,0.302981,22,0.302981,0.178525,16,0.077056,0.207855,Kinh,Nu,Bac,Chua,21.5,5.5,6.75,0,9.25,53.75,1994,2013,2014,Khong,Khong,Khong,Khong,Khong,Khong,Khong
2,0.316921,0.450241,22,0.450241,0.484941,19,0.075049,0.276372,Kinh,Nam,Trung,Chua,21.5,9.75,7,0,4.75,41.25,1994,2012,2014,Co,Co,Khong,Khong,Khong,Khong,Khong
5,0.114174,0.132502,22,0.132502,0.073544,20,0.034773,0.085964,Kinh,Nam,Trung,Chua,24,9.75,5,9.25,0,43.75,1995,2013,2014,Khong,Khong,Khong,Khong,Khong,Khong,Khong
1,0.206554,0.034661,22,0.034661,0.1523,16,0.203315,0.105673,Kinh,Nu,Nam,Chua,21.5,7,8.75,0,5.75,52,1996,2014,2014,Co,Khong,Khong,Co,Khong,Khong,Khong
1,0.28974,0.006431,22,0.006431,0.188071,20,0.284612,0.138898,Kinh,Nam,Bac,Chua,21.5,5,7.75,8.75,0,51.75,1994,2014,2014,Co,Khong,Khong,Khong,Khong,Khong,Khong
5,0.076463,0.472394,22,0.472394,0.262985,17,0.243706,0.37271,Kinh,Nu,Bac,Chua,21.5,9.5,7.5,0,4.5,59.5,1996,2014,2014,Khong,Khong,Khong,Co,Khong,Khong,Khong
2,0.102887,0.321038,22,0.321038,0.091535,19,0.090978,0.214425,Khac,Nam,Bac,Chua,21.5,9.25,6.25,0,6,45.5,1996,2014,2014,Khong,Khong,Khong,Khong,Khong,Khong,Khong
6,0.41971,0.427769,22,0.427769,0.211246,17,0.165204,0.313317,Kinh,Nam,Bac,Chua,21.5,6.5,5.5,9.5,0,50.5,1996,2014,2014,Khong,Khong,Khong,Co,Khong,Khong,Khong
2,0.281547,0.207865,22,0.207865,0.112485,21,0.005811,0.109188,Kinh,Nam,Bac,Chua,21.5,7.5,9,0,5,43.5,1996,2014,2014,Co,Khong,Khong,Co,Khong,Khong,Khong
2,0.277828,0.081283,22,0.081283,0.266457,19,0.381775,0.220535,Kinh,Nu,Nam,Chua,21.5,7.5,5,9,0,51.25,1996,2014,2014,Co,Co,Khong,Co,Khong,Khong,Khong
6,0.374005,0.262939,22,0.262939,0.44601,17,0.320436,0.288002,Kinh,Nam,Bac,Chua,21.75,9.75,6.5,5.5,0,49.75,1996,2014,2014,Khong,Co,Khong,Khong,Khong,Khong,Khong
1,0.436774,0.124333,22,0.124333,0.289135,14,0.354626,0.213891,Kinh,Nam,Nam,Chua,26.25,9,7.75,9.5,0,40.5,1994,2014,2014,Khong,Co,Khong,Co,Khong,Khong,Khong
3,0.035348,0.257898,22,0.257898,0.382498,18,0.004272,0.143767,Kinh,Nam,Trung,Chua,21.5,5.5,9.25,0,6.75,53.25,1992,2012,2014,Khong,Co,Khong,Khong,Khong,Khong,Khong
5,0.434447,0.109225,22,0.109225,0.107916,22,0.123403,0.116314,Kinh,Nam,Trung,Chua,21.5,7.5,9.5,0,4.5,54,1996,2014,2014,Khong,Co,Khong,Co,Khong,Khong,Khong
2,0.205448,0.007911,22,0.007911,0.260202,19,0.007474,0.007709,Kinh,Nam,Bac,Chua,21.5,6.5,9.25,0,5.75,57.75,1996,2014,2014,Khong,Co,Khong,Co,Khong,Khong,Khong
6,0.088233,0.232451,22,0.232451,0.236337,17,0.033729,0.145829,Kinh,Nam,Trung,Chua,21.75,8,8.25,5.5,0,44.25,1996,2014,2014,Khong,Co,Khong,Co,Khong,Khong,Khong
