@relation 'original_data-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nam,Nu}
@attribute QueQuan {Trung,Nam,Bac}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1988,1989,1990,1991,1992,1993,1994,1995,1996}
@attribute NamTotNghiepCap3 {2008,2009,2010,2011,2012,2013,2014}
@attribute NamNhapHoc {2010,2011,2012,2013,2014}
@attribute NhanTroCapToanPhanHK1 {Co,Khong}
@attribute NhanTroCapToanPhanHK2 {Khong,Co}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Co,Khong}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
5,0.55,0.6,22,0.6,0.61,16,0.7,0.64,Kinh,Nam,Trung,Chua,21,8.5,8.25,0,4.25,57.5,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
6,0.74,0.78,22,0.78,0.56,22,0.72,0.75,Kinh,Nam,Nam,Chua,21,6.25,9.5,0,5.25,45.25,1993,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
4,0.56,0.66,22,0.66,0.59,19,0.6,0.63,Kinh,Nu,Bac,Chua,21,9.75,7,0,4.25,57.5,1994,2012,2013,Khong,Co,Co,Khong,Co,Co,Khong
6,0.78,0.51,22,0.51,0.51,17,0.65,0.57,Kinh,Nam,Bac,Chua,21,7.75,9.25,0,4,50,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
2,0.74,0.65,22,0.65,0.76,22,0.63,0.64,Kinh,Nam,Trung,Chua,22.5,6.5,9.25,6.75,0,56.5,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
3,0.78,0.66,22,0.66,0.62,22,0.62,0.64,Kinh,Nu,Bac,Chua,23,6.75,8.75,7.5,0,43,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
4,0.75,0.66,22,0.66,0.65,14,0.68,0.67,Kinh,Nam,Nam,Chua,21,5.25,6.25,0,9.5,54.5,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
4,0.53,0.68,22,0.68,0.6,14,0.7,0.69,Kinh,Nam,Bac,Chua,23.5,6,9.25,8.25,0,57.75,1995,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
4,0.56,0.6,22,0.6,0.67,16,0.63,0.61,Kinh,Nu,Nam,Chua,21,6,8,7,0,58.25,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
3,0.62,0.57,22,0.57,0.6,15,0.51,0.55,Kinh,Nu,Bac,Chua,24.5,9,6,9.5,0,58.25,1995,2013,2013,Co,Khong,Co,Khong,Co,Co,Khong
6,0.57,0.66,22,0.66,0.53,22,0.77,0.72,Kinh,Nu,Nam,Chua,21,9.5,6.25,0,5.25,48.75,1994,2012,2013,Khong,Khong,Co,Co,Co,Co,Khong
6,0.72,0.72,22,0.72,0.71,18,0.54,0.64,Kinh,Nam,Bac,Chua,21,8.25,9.25,0,3.5,52.75,1994,2012,2013,Khong,Khong,Co,Co,Co,Co,Khong
2,0.75,0.79,22,0.79,0.79,20,0.64,0.72,Khac,Nam,Trung,Chua,21,9,5.25,0,6.75,45.25,1994,2012,2013,Co,Khong,Co,Khong,Co,Co,Khong
3,0.67,0.75,22,0.75,0.6,21,0.57,0.66,Kinh,Nu,Bac,Chua,21,6.5,6.75,0,7.75,58.25,1993,2011,2013,Khong,Co,Co,Co,Co,Co,Khong
2,0.64,0.68,22,0.68,0.63,20,0.65,0.67,Kinh,Nam,Nam,Chua,22.75,8.25,8,6.5,0,53.25,1993,2011,2013,Khong,Khong,Co,Khong,Co,Co,Khong
5,0.62,0.67,22,0.67,0.55,20,0.69,0.68,Kinh,Nam,Bac,Chua,25.25,9.75,5.75,9.75,0,49,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
1,0.73,0.6,22,0.6,0.74,20,0.5,0.55,Kinh,Nam,Trung,Chua,21,7.25,9.25,0,4.5,43.25,1995,2013,2013,Co,Co,Co,Khong,Co,Co,Khong
4,0.68,0.75,22,0.75,0.79,19,0.75,0.75,Kinh,Nam,Bac,Chua,21,7.25,6,0,7.75,47.5,1995,2013,2013,Co,Co,Co,Co,Co,Co,Khong
5,0.7,0.55,22,0.55,0.74,17,0.56,0.55,Kinh,Nu,Bac,Chua,27,9.5,9.25,8.25,0,52,1993,2011,2013,Khong,Co,Co,Co,Co,Co,Khong
2,0.57,0.78,22,0.78,0.61,22,0.66,0.72,Kinh,Nam,Nam,Chua,21,7.25,5,0,8.75,51,1995,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
4,0.56,0.55,22,0.55,0.63,22,0.71,0.63,Kinh,Nam,Trung,Chua,21.25,9.5,5.25,6.5,0,45,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
5,0.62,0.78,22,0.78,0.74,20,0.76,0.77,Kinh,Nam,Bac,Chua,21,7.25,8.75,0,5,49,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Khong
1,0.59,0.63,22,0.63,0.54,19,0.65,0.64,Kinh,Nam,Bac,Chua,21,7.5,6,0,7.5,59.5,1991,2011,2013,Co,Khong,Co,Khong,Co,Co,Khong
5,0.65,0.75,22,0.75,0.69,19,0.69,0.72,Kinh,Nam,Bac,Chua,21,6.75,9.5,0,4.75,59.5,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Khong
3,0.59,0.59,22,0.59,0.62,17,0.62,0.6,Kinh,Nam,Trung,Chua,21,8.75,6,0,6.25,59.75,1995,2013,2013,Khong,Khong,Co,Khong,Co,Co,Khong
4,0.86,0.94,22,0.94,0.92,20,0.91,0.93,Kinh,Nam,Nam,Chua,21.5,6,6.25,0,9.25,49.75,1994,2012,2014,Khong,Khong,Co,Co,Co,Co,Co
5,0.94,0.97,22,0.97,0.92,20,0.89,0.93,Kinh,Nam,Trung,Chua,21.5,9.25,5,0,7.25,41.25,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
2,0.98,0.9,22,0.9,0.99,15,0.99,0.94,Kinh,Nu,Trung,Chua,22,6.25,6.75,9,0,58.5,1994,2012,2014,Co,Co,Co,Co,Co,Co,Co
1,0.91,0.9,22,0.9,0.9,14,0.83,0.87,Kinh,Nam,Trung,Chua,22.25,6.5,8.5,7.25,0,40.25,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
4,0.85,0.99,22,0.99,0.95,16,0.85,0.93,Kinh,Nam,Bac,Chua,24.25,9.75,6.25,8.25,0,59,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
5,0.96,0.96,22,0.96,0.92,19,0.84,0.9,Kinh,Nam,Bac,Roi,21.5,7.25,6,8.25,0,51.5,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
6,0.97,0.94,22,0.94,0.95,21,0.93,0.94,Kinh,Nam,Trung,Chua,21.5,9.25,8,0,4.25,46,1994,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
1,0.92,0.87,22,0.87,0.94,22,0.89,0.88,Kinh,Nam,Bac,Chua,21.5,6.5,7,0,8,59.25,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
3,0.81,0.85,22,0.85,0.96,14,0.91,0.87,Kinh,Nu,Trung,Chua,21.5,8.75,5.75,7,0,49.25,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
4,0.9,0.85,22,0.85,0.86,21,0.91,0.88,Kinh,Nu,Bac,Chua,21.75,6,8,7.75,0,58.5,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
5,0.9,0.88,22,0.88,0.93,16,0.8,0.85,Kinh,Nam,Nam,Chua,27.75,9.75,9,9,0,58,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
3,0.81,0.81,22,0.81,0.96,20,0.96,0.88,Kinh,Nam,Trung,Chua,25,9.5,7.25,8.25,0,47.75,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
2,0.8,0.86,22,0.86,0.92,15,0.92,0.88,Kinh,Nu,Trung,Chua,21.5,6.5,7.5,0,7.5,52.25,1995,2013,2014,Khong,Khong,Co,Co,Co,Co,Co
3,0.95,0.88,22,0.88,0.96,16,0.98,0.92,Kinh,Nam,Trung,Chua,21.5,8.5,8.5,0,4.5,52.75,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
2,0.96,0.86,22,0.86,0.94,14,0.84,0.85,Kinh,Nam,Nam,Chua,21.5,6,8.25,7.25,0,42.5,1994,2014,2014,Co,Co,Co,Co,Co,Co,Co
1,0.95,0.9,22,0.9,1,18,0.92,0.91,Kinh,Nam,Bac,Chua,21.5,7,7.5,7,0,47.75,1995,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
6,0.82,0.87,22,0.87,0.98,18,0.95,0.91,Kinh,Nam,Trung,Chua,21.5,8.75,5.25,0,7.5,52.75,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
2,0.82,0.94,22,0.94,0.86,17,0.92,0.93,Kinh,Nam,Nam,Chua,21.5,9.5,7.25,0,4.75,59.5,1995,2014,2014,Khong,Co,Co,Co,Co,Co,Co
3,0.89,0.86,22,0.86,0.82,17,0.89,0.87,Kinh,Nam,Bac,Roi,21.5,5,5.75,0,10.75,54,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
5,0.88,0.84,22,0.84,0.83,15,0.97,0.89,Kinh,Nam,Trung,Chua,21.5,8,8.25,0,5.25,47.75,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
3,0.86,0.82,22,0.82,0.9,18,0.88,0.85,Kinh,Nu,Trung,Chua,24,6.5,7.5,10,0,57.25,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
4,0.86,0.84,22,0.84,0.82,21,0.94,0.89,Kinh,Nam,Trung,Chua,21.5,8,8,0,5.5,48.5,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
2,0.92,0.84,22,0.84,0.98,22,0.92,0.88,Kinh,Nu,Bac,Chua,21.5,5.75,6.25,9.5,0,58.75,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
5,0.84,0.87,22,0.87,0.99,17,0.93,0.9,Kinh,Nam,Nam,Chua,21.5,6,6.5,0,9,53.25,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
6,0.84,0.89,22,0.89,0.85,17,0.91,0.9,Kinh,Nu,Nam,Chua,21.5,7.5,7.25,0,6.75,59.5,1993,2012,2014,Co,Khong,Co,Co,Co,Co,Co
1,0.99,0.81,22,0.81,0.9,15,0.9,0.85,Kinh,Nam,Nam,Chua,21.5,6,6.75,8.75,0,49.75,1994,2012,2014,Co,Co,Co,Co,Co,Co,Co
3,0.82,0.97,22,0.97,0.82,16,0.88,0.93,Kinh,Nam,Bac,Chua,21.5,5.25,9,0,7.25,41,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
6,0.94,0.94,22,0.94,0.96,20,0.94,0.94,Kinh,Nam,Trung,Chua,24,10,8.25,5.75,0,41,1994,2012,2014,Co,Co,Co,Khong,Co,Co,Co
5,0.82,0.94,22,0.94,0.81,22,0.95,0.95,Kinh,Nam,Bac,Chua,21.5,5.75,9.75,6,0,59.75,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
3,1,0.85,22,0.85,0.92,16,0.83,0.84,Kinh,Nu,Trung,Chua,21.5,5.75,5.25,0,10.5,54,1995,2013,2014,Khong,Khong,Co,Khong,Co,Co,Co
5,0.91,0.89,22,0.89,0.91,15,0.82,0.86,Kinh,Nam,Trung,Chua,23.75,9,9.25,5.5,0,59.25,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
1,0.88,0.86,22,0.86,0.99,21,0.95,0.9,Khac,Nam,Bac,Chua,22,8,8.5,5.5,0,51,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
2,0.94,0.8,22,0.8,0.85,15,0.99,0.88,Kinh,Nam,Nam,Chua,21.5,5,8,8.5,0,41.25,1994,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
4,0.82,0.91,22,0.91,0.85,20,0.96,0.93,Kinh,Nam,Bac,Chua,21.5,5.25,6.25,0,10,56.25,1996,2014,2014,Co,Co,Co,Co,Co,Co,Co
4,0.87,0.88,22,0.88,0.83,19,0.91,0.89,Kinh,Nam,Trung,Chua,21.5,8.75,5.25,0,7.5,54.75,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
1,0.84,0.87,22,0.87,0.97,18,0.87,0.87,Kinh,Nam,Nam,Chua,21.5,5.25,9.5,0,6.75,59.25,1995,2013,2014,Co,Co,Co,Khong,Co,Co,Co
2,0.99,0.8,22,0.8,0.99,17,0.81,0.8,Kinh,Nam,Bac,Chua,21.5,9,6.5,0,6,42.75,1994,2012,2014,Co,Khong,Co,Co,Co,Co,Co
5,0.86,0.83,22,0.83,0.81,18,0.91,0.87,Kinh,Nu,Bac,Chua,21.5,8.5,6,0,7,41,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
1,0.82,0.8,22,0.8,0.83,15,0.87,0.83,Kinh,Nam,Nam,Chua,22.5,8.25,5.5,8.75,0,53,1995,2013,2014,Khong,Co,Co,Khong,Co,Co,Co
1,0.99,0.94,22,0.94,0.9,17,0.88,0.91,Kinh,Nam,Nam,Chua,21.5,8,9.5,0,4,43.75,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
2,0.99,0.8,22,0.8,0.84,18,1,0.89,Kinh,Nam,Trung,Chua,24.5,9,9.25,6.25,0,58.5,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
5,0.86,0.9,22,0.9,0.91,21,0.9,0.9,Kinh,Nam,Bac,Chua,21.5,8.25,7.75,0,5.5,54.75,1994,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
5,0.92,0.96,22,0.96,0.93,16,0.82,0.9,Kinh,Nam,Bac,Chua,21.5,8.75,6,0,6.75,40,1994,2012,2014,Khong,Khong,Co,Co,Co,Co,Co
5,0.93,0.8,22,0.8,0.89,18,0.88,0.84,Kinh,Nam,Nam,Chua,21.5,6,5,10.5,0,41.75,1995,2013,2014,Co,Co,Co,Co,Co,Co,Co
2,0.97,0.88,22,0.88,0.8,15,0.96,0.91,Kinh,Nam,Bac,Chua,21.5,7,5.5,0,9,40.5,1995,2014,2014,Co,Khong,Co,Co,Co,Co,Co
2,0.94,0.99,22,0.99,0.9,14,0.94,0.97,Kinh,Nam,Bac,Chua,21.5,5.5,5.5,0,10.5,41.75,1994,2014,2014,Co,Co,Co,Khong,Co,Co,Co
1,0.9,0.97,22,0.97,0.92,17,0.82,0.9,Kinh,Nam,Bac,Chua,24.75,8.25,10,6.5,0,44,1995,2013,2014,Khong,Khong,Co,Co,Co,Co,Co
1,0.93,0.92,22,0.92,0.89,16,0.84,0.89,Kinh,Nam,Nam,Chua,21.5,7.5,7,0,7,41.5,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
1,0.89,0.84,22,0.84,0.97,18,0.82,0.83,Kinh,Nam,Bac,Chua,21.5,6.75,6.75,0,8,48,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
1,0.89,0.98,22,0.98,0.89,18,0.9,0.94,Kinh,Nam,Trung,Chua,21.5,9.25,5.5,0,6.75,41,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
4,0.84,0.99,22,0.99,0.9,21,0.91,0.95,Kinh,Nam,Trung,Chua,21.5,6.5,9.25,0,5.75,43.75,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
3,0.84,0.97,22,0.97,0.99,19,0.88,0.93,Kinh,Nam,Trung,Chua,21.5,6.75,9.25,0,5.5,40.75,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
5,0.81,0.96,22,0.96,0.93,18,0.88,0.92,Kinh,Nam,Bac,Chua,21.5,6.5,7.25,7.75,0,56.5,1994,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
5,0.94,0.97,22,0.97,0.88,20,0.93,0.95,Kinh,Nam,Nam,Chua,23.25,8.25,6,9,0,48,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
3,0.92,0.87,22,0.87,0.88,19,0.97,0.92,Kinh,Nam,Nam,Chua,22,6.75,5.5,9.75,0,50.75,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
1,0.85,0.93,22,0.93,0.86,15,0.84,0.89,Kinh,Nam,Trung,Chua,21.5,5.5,7.75,0,8.25,58.5,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
1,0.86,0.89,22,0.89,0.94,22,0.85,0.87,Kinh,Nam,Bac,Chua,21.5,6.5,9.75,0,5.25,49.75,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
3,0.98,0.83,22,0.83,0.89,17,0.85,0.84,Kinh,Nu,Nam,Chua,24.25,6.5,9,8.75,0,47.75,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
1,0.94,0.82,22,0.82,0.81,19,0.96,0.88,Kinh,Nu,Trung,Chua,21.5,7,5.25,9.25,0,44.25,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
6,0.98,0.91,22,0.91,0.97,15,0.92,0.91,Kinh,Nu,Bac,Chua,21.5,9.75,8.25,0,3.5,41.5,1995,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
1,0.98,0.93,22,0.93,0.9,21,0.91,0.92,Kinh,Nu,Trung,Chua,21.5,6,6,9.5,0,52.75,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
5,1,0.81,22,0.81,0.82,15,0.88,0.84,Kinh,Nu,Bac,Chua,22.25,9,6.25,7,0,53.25,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
5,0.99,0.85,22,0.85,1,19,0.9,0.87,Kinh,Nam,Bac,Chua,21.5,7,7.75,6.75,0,54.25,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
1,0.87,0.95,22,0.95,0.82,21,0.83,0.89,Kinh,Nu,Nam,Chua,21.5,9.5,8,0,4,50.5,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
5,0.96,0.9,22,0.9,0.99,14,0.84,0.88,Khac,Nu,Trung,Chua,21.5,6.25,6,0,9.25,58,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
6,0.85,0.89,22,0.89,0.84,18,0.85,0.87,Kinh,Nam,Bac,Chua,22.25,6.75,6.5,9,0,44,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
3,1,0.82,22,0.82,0.83,19,0.89,0.85,Kinh,Nam,Bac,Chua,25,9.75,8.75,6.5,0,57.75,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
1,0.87,0.84,22,0.84,0.93,20,0.85,0.84,Kinh,Nam,Trung,Chua,21.5,5.25,6.5,0,9.75,59.5,1995,2013,2014,Khong,Co,Co,Co,Co,Co,Co
5,0.9,0.85,22,0.85,0.86,21,0.95,0.9,Khac,Nam,Nam,Chua,21.5,9.75,9.5,0,2.25,43.5,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
4,0.91,0.9,22,0.9,0.99,14,0.91,0.9,Kinh,Nam,Bac,Chua,21.5,7,6.25,0,8.25,41.5,1995,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
4,0.91,0.99,22,0.99,0.89,19,0.91,0.95,Kinh,Nam,Trung,Chua,21.5,6.5,5.75,9.25,0,57,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
2,0.87,0.84,22,0.84,0.96,17,0.94,0.88,Khac,Nam,Nam,Chua,21.5,5,5.75,0,10.75,59.25,1992,2012,2014,Co,Co,Co,Khong,Co,Co,Co
5,0.91,0.89,22,0.89,0.84,22,0.83,0.86,Kinh,Nam,Trung,Chua,22.25,5.25,8.5,8.5,0,55,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
2,0.98,0.86,22,0.86,0.93,17,0.83,0.85,Khac,Nam,Trung,Chua,21.5,7.25,9.5,0,4.75,51.75,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
1,0.88,0.83,22,0.83,0.98,19,0.99,0.9,Kinh,Nam,Trung,Chua,21.5,5.5,8.25,0,7.75,51.75,1995,2013,2014,Khong,Co,Co,Co,Co,Co,Co
4,0.86,0.92,22,0.92,0.84,18,0.89,0.91,Kinh,Nam,Trung,Chua,21.5,6.75,7.75,0,7,57.75,1994,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
4,0.98,0.89,22,0.89,0.9,19,0.94,0.91,Kinh,Nam,Nam,Chua,21.5,8,5.5,0,8,51.5,1996,2014,2014,Co,Co,Co,Co,Co,Co,Co
1,0.81,0.81,22,0.81,0.91,15,0.99,0.88,Kinh,Nam,Bac,Chua,21.5,5.5,9.5,0,6.5,44.25,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
2,0.84,0.94,22,0.94,0.92,18,0.8,0.88,Kinh,Nam,Trung,Chua,21.5,8.25,9.5,0,3.75,40.5,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
3,0.86,0.92,22,0.92,0.82,14,0.96,0.94,Khac,Nam,Nam,Chua,22.75,6.5,8,8.25,0,58.5,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
1,0.97,0.91,22,0.91,0.9,17,0.91,0.91,Kinh,Nu,Bac,Chua,26.75,9.75,7,10,0,46.5,1994,2012,2014,Khong,Khong,Co,Co,Co,Co,Co
6,0.98,0.99,22,0.99,0.99,22,0.81,0.9,Kinh,Nu,Bac,Chua,21.5,5.5,9.25,0,6.75,48.25,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
1,0.97,0.88,22,0.88,0.92,14,0.81,0.85,Kinh,Nam,Bac,Chua,24.5,9,10,5.5,0,53,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
6,0.98,0.8,22,0.8,0.85,18,0.94,0.86,Khac,Nam,Nam,Chua,28.5,9.75,9.75,9,0,43.75,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
1,1,0.83,22,0.83,0.95,19,0.82,0.83,Khac,Nu,Nam,Chua,21.5,8.75,7.5,0,5.25,49.75,1994,2012,2014,Co,Khong,Co,Khong,Co,Co,Co
4,0.97,0.9,22,0.9,0.8,16,0.85,0.88,Kinh,Nam,Trung,Chua,21.5,6,8,0,7.5,53.25,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
6,0.85,0.93,22,0.93,0.85,18,0.87,0.9,Kinh,Nam,Trung,Chua,23.75,10,7,6.75,0,41,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
5,0.9,0.91,22,0.91,0.98,21,0.82,0.87,Kinh,Nam,Nam,Chua,21.5,8.75,5,0,7.75,42,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
3,0.84,0.91,22,0.91,0.99,15,0.99,0.94,Kinh,Nam,Trung,Chua,21.5,8.75,8,0,4.75,40.25,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
1,0.91,0.99,22,0.99,0.95,17,0.83,0.92,Khac,Nam,Trung,Chua,21.5,7.25,7.75,0,6.5,59,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
4,0.81,1,22,1,1,17,0.99,1,Kinh,Nam,Bac,Chua,21.5,6.5,5.5,9.5,0,47.5,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
2,0.82,0.98,22,0.98,0.87,21,0.99,0.98,Kinh,Nam,Bac,Chua,21.5,6,7.5,8,0,44.5,1996,2014,2014,Co,Co,Co,Co,Co,Co,Co
3,0.99,0.92,22,0.92,0.88,14,0.89,0.91,Kinh,Nam,Nam,Chua,28.25,9.75,9.5,9,0,60,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
6,0.99,0.88,22,0.88,0.92,14,0.97,0.92,Kinh,Nam,Bac,Chua,21.5,7.5,5.25,0,8.75,56,1995,2014,2014,Khong,Co,Co,Co,Co,Co,Co
4,0.82,0.88,22,0.88,0.92,17,0.91,0.89,Kinh,Nam,Nam,Chua,21.5,5.25,5.75,10.5,0,47,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
5,0.91,0.85,22,0.85,0.83,22,0.81,0.83,Kinh,Nam,Bac,Roi,26,7.75,9.25,9,0,49.5,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
3,0.88,0.83,22,0.83,0.93,22,0.86,0.85,Kinh,Nu,Trung,Chua,21.5,5.75,7.25,8.5,0,43.75,1994,2013,2014,Co,Co,Co,Co,Co,Co,Co
4,0.98,0.99,22,0.99,0.86,21,0.89,0.94,Kinh,Nam,Trung,Chua,21.5,5.25,7.75,0,8.5,47.25,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
4,0.92,0.93,22,0.93,1,16,1,0.96,Kinh,Nu,Nam,Chua,21.5,6.75,5.75,9,0,50.75,1996,2014,2014,Co,Co,Co,Co,Co,Co,Co
6,0.85,0.99,22,0.99,0.87,17,0.83,0.92,Khac,Nam,Trung,Chua,24,6.75,7.5,9.75,0,54,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
2,0.89,0.85,22,0.85,0.95,14,0.91,0.87,Kinh,Nam,Nam,Chua,21.5,8,7.75,5.75,0,56,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
6,0.87,0.92,22,0.92,0.94,15,0.87,0.9,Kinh,Nam,Nam,Chua,21.5,6.25,9.25,6,0,47.75,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
2,0.85,0.94,22,0.94,0.86,17,0.91,0.93,Kinh,Nam,Trung,Chua,21.5,6.25,7.75,7.5,0,59,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
4,0.95,0.86,22,0.86,0.92,16,0.96,0.9,Kinh,Nam,Trung,Chua,21.5,7.25,5.75,0,8.5,49,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
3,0.84,0.89,22,0.89,0.87,20,0.83,0.86,Khac,Nam,Bac,Chua,21.5,7.25,7.25,7,0,40,1996,2014,2014,Co,Co,Co,Co,Co,Co,Co
4,0.81,0.91,22,0.91,0.82,20,0.93,0.92,Kinh,Nam,Trung,Chua,21.5,9,5.75,0,6.75,42.5,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
5,0.81,0.87,22,0.87,0.96,17,0.98,0.92,Khac,Nam,Nam,Chua,21.5,9.75,5.75,0,6,52,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
5,0.91,0.97,22,0.97,0.82,22,0.98,0.98,Khac,Nam,Trung,Chua,21.5,7,5.5,0,9,59.75,1994,2012,2014,Co,Co,Co,Co,Co,Co,Co
6,0.86,0.87,22,0.87,0.94,20,0.86,0.87,Kinh,Nam,Trung,Chua,21.5,6.75,5.75,0,9,54,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
1,0.83,0.94,22,0.94,0.97,21,0.89,0.92,Kinh,Nam,Nam,Chua,21.5,8.25,8.25,0,5,52.75,1995,2013,2014,Khong,Khong,Co,Khong,Co,Co,Co
